LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,ave_opinion,agent1_posi,agent1_negi,agent1_poss,agent1_negs,agent2_posi,agent2_negi,agent2_poss,agent2_negs,agent3_posi,agent3_negi,agent3_poss,agent3_negs,agent4_posi,agent4_negi,agent4_poss,agent4_negs,agent5_posi,agent5_negi,agent5_poss,agent5_negs,agent6_posi,agent6_negi,agent6_poss,agent6_negs,rumor,truth,ave_Ip,ave_In,ave_Sp,ave_Sn,max_Ip,max_In,max_Sp,max_Sn
GPT-5.1,3,18,0,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0,0,0,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,4,3,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,3,19,0,1,1,1,consistent,1,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0,0,-1.761696734,0,3.920565578,0,0,0,0.293616122,0,-0.833333333,0,4,5,0.849171678,0,-0.849171678,0,3.920565578,0,0,0
GPT-5.1,3,20,0,2,11,FALSE,polar,0.666666667,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,2.12962963,0,0,0,4,6,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
GPT-5.1,3,21,0,2,11,FALSE,polar,0.666666667,2.673611111,0,0,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0,0,0,0,0.173611111,0,-0.833333333,0,5,1,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,3,22,0,3,11,FALSE,polar,0.666666667,0.144675926,0,-0.833333333,0,2.644675926,0,0,0,0.144675926,0,-0.833333333,0,0.144675926,0,-0.833333333,0,0,0,0,0,0,0,-0.578703704,0,5,2,0.513117284,0,-0.513117284,0,2.644675926,0,0,0
GPT-5.1,3,23,0,6,6,1,consistent,1,0.874621973,0,-0.833333333,0,0.141597281,0,-0.578703704,0,1.707955306,0,0,0,0.141597281,0,-0.578703704,0,0,0,-0.707986406,0,0.52739975,0,-0.694444444,0,5,3,0.565528599,0,-0.565528599,0,1.707955306,0,0,0
GPT-5.1,3,24,0,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,2.673611111,0,0,0,0,0,0,0,0.173611111,0,-0.833333333,0,5,4,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,3,25,0,4,4,1,consistent,1,0.377511196,0,-0.833333333,0,0.377511196,0,-0.833333333,0,0.377511196,0,-0.833333333,0,0.203900085,0,-0.694444444,0,0,0,-1.019500425,0,2.877511196,0,0,0,5,6,0.702324145,0,-0.702324145,0,2.877511196,0,0,0
GPT-5.1,3,26,0,1,11,FALSE,polar,0.666666667,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,6,1,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,3,27,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,6,2,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,3,28,0,5,11,FALSE,polar,0.666666667,0.100469393,0,-0.578703704,0,0.293370628,0,-0.694444444,0,1.473926183,0,0,0,0,0,-0.401877572,0,0.64059285,0,-0.833333333,0,0,0,0,0,6,3,0.418059842,0,-0.418059842,0,1.473926183,0,0,0
GPT-5.1,3,29,0,7,7,1,consistent,1,0.117997734,0,-0.833333333,0,0.117997734,0,-0.833333333,0,0.117997734,0,-0.833333333,0,3.451331068,0,0,0,0.117997734,0,-0.833333333,0,0,0,-0.589988672,0,6,4,0.653887001,0,-0.653887001,0,3.451331068,0,0,0
GPT-5.1,3,30,0,2,11,FALSE,polar,0.666666667,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,2.12962963,0,0,0,0,0,0,0,6,5,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
GPT-5.1,4,-4,1,9,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193806699,0,0,0,0,0,0.193806699,0,0,0,2,6,0.032301117,0,-0.032301117,0,0.193806699,0,0,0
GPT-5.1,4,-3,1,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
GPT-5.1,4,-2,1,2,11,FALSE,-1_0_1,0.333333333,0,0,0,0,1.180555556,0,0,0,0,0,0,0,0.347222222,0,-0.833333333,0,0,0,-0.694444444,0,0,0,0,0,6,2,0.25462963,0,-0.25462963,0,1.180555556,0,0,0
GPT-5.1,4,-1,1,4,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,-0.482253086,0,0.482253086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.080375514,0,-0.080375514,0,0.482253086,0,0,0
GPT-5.1,4,0,1,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0
GPT-5.1,4,1,0,6,11,FALSE,polar,0.666666667,0,0,0,0,1.043095565,0,0,0,0.223265318,0,-0.482253086,0,0,0,-0.334897977,0,0.464391861,0,-0.578703704,0,0,0,-0.334897977,0,1,2,0.288458791,0,-0.288458791,0,1.043095565,0,0,0
GPT-5.1,4,2,0,1,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,1,3,0.277777778,0,-0.277777778,0,1.666666667,0,0,0
GPT-5.1,4,3,0,7,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.4744388,0,0,0,0.139540824,0,-0.334897977,0,0,0,-0.279081647,0,1,4,0.102329937,0,-0.102329937,0,0.4744388,0,0,0
GPT-5.1,4,4,0,9,11,FALSE,polar,0.666666667,0,0,0,0,0.048451675,0,-0.401877572,0,0,0,-0.193806699,0,0.048451675,0,-0.401877572,0,1.28366258,0,0,0,0.450329247,0,-0.833333333,0,1,5,0.305149196,0,-0.305149196,0,1.28366258,0,0,0
GPT-5.1,4,5,0,9,11,FALSE,polar,0.666666667,0,0,0,0,0.293423343,0,-0.694444444,0,0.125974355,0,-0.334897977,0,0,0,-0.193806699,0,0.048451675,0,-0.232568039,0,0.987867787,0,0,0,1,6,0.242619527,0,-0.242619527,0,0.987867787,0,0,0
GPT-5.1,4,6,0,9,11,FALSE,polar,0.666666667,1.185814198,0,0,0,0,0,-0.232568039,-0.193806699,0.046513608,0,-0.279081647,0,0.491369754,0,-0.694444444,0,0.11628402,0,-0.401877572,0,0.25024321,0,-0.482253086,0,2,1,0.348370798,0,-0.348370798,-0.032301117,1.185814198,0,0,0
GPT-5.1,4,7,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
GPT-5.1,4,8,0,9,11,FALSE,-1_0_1,0.166666667,0,0,-0.193806699,0,0,0,0,0,0,0,0,0,0.193806699,0,0,0,0,0,0,0,0,0,0,0,2,4,0.032301117,0,-0.032301117,0,0.193806699,0,0,0
GPT-5.1,4,9,0,7,11,FALSE,-1_0_1,0.5,0.093027216,0,-0.401877572,0,0,0,0,0,0,0,-0.279081647,0,0,0,0,0,0.988410446,0,0,0,0.293966002,0,-0.694444444,0,2,5,0.229233944,0,-0.229233944,0,0.988410446,0,0,0
GPT-5.1,4,10,0,5,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,0.200938786,0,-0.482253086,0,0,0,-0.401877572,0,0,0,0,0,0.683191872,0,0,0,2,6,0.14735511,0,-0.14735511,0,0.683191872,0,0,0
GPT-5.1,4,11,0,7,11,FALSE,polar,0.666666667,1.443227202,0,0,0,0.609893869,0,-0.833333333,0,0,0,0,0,0.262671646,0,-0.694444444,0,0,0,-0.279081647,0,0.069770412,0,-0.578703704,0,3,1,0.397593855,0,-0.397593855,0,1.443227202,0,0,0
GPT-5.1,4,12,0,8,11,FALSE,polar,0.666666667,0.540395096,0,-0.694444444,0,1.234839541,0,0,0,0,0,0,0,0,0,-0.232568039,0,0.05814201,0,-0.482253086,0,0.05814201,0,-0.482253086,0,3,2,0.315253109,0,-0.315253109,0,1.234839541,0,0,0
GPT-5.1,4,13,0,8,11,FALSE,polar,0.666666667,0.05814201,0,-0.482253086,0,0.05814201,0,-0.482253086,0,0,0,0,0,1.37372843,0,0,0,0.540395096,0,-0.833333333,0,0,0,-0.232568039,0,3,4,0.338401258,0,-0.338401258,0,1.37372843,0,0,0
GPT-5.1,4,14,0,10,11,FALSE,-1_0_1,0.5,0,0,-0.161505583,0,0.053835194,0,-0.193806699,0,0,0,0,0,0,0,0,0,0.729442248,0,0,0,0.150738544,0,-0.578703704,0,3,5,0.155669331,0,-0.155669331,0,0.729442248,0,0,0
GPT-5.1,4,15,0,5,11,FALSE,polar,0.666666667,0,0,-0.401877572,0,0,0,-0.401877572,0,0,0,0,0,0.615140604,0,-0.833333333,0,0.267918381,0,-0.694444444,0,1.448473937,0,0,0,3,6,0.38858882,0,-0.38858882,0,1.448473937,0,0,0
GPT-5.1,4,16,0,3,11,FALSE,polar,0.666666667,2.644675926,0,0,0,0.144675926,0,-0.833333333,0,0.144675926,0,-0.833333333,0,0,0,0,0,0,0,-0.578703704,0,0.144675926,0,-0.833333333,0,4,1,0.513117284,0,-0.513117284,0,2.644675926,0,0,0
GPT-5.1,4,17,0,7,11,FALSE,polar,0.666666667,0,0,-0.279081647,0,0.755380992,0,0,0,0.186054431,0,-0.334897977,0,0,0,0,0,0.35350342,0,-0.401877572,0,0,0,-0.279081647,0,4,2,0.215823141,0,-0.215823141,0,0.755380992,0,0,0
GPT-5.1,4,18,0,6,11,FALSE,polar,0.666666667,0.565977581,0,-0.694444444,0,0.083724494,0,-0.482253086,0,1.260422025,0,0,0,0,0,0,0,0,0,-0.334897977,0,0.083724494,0,-0.482253086,0,4,3,0.332308099,0,-0.332308099,0,1.260422025,0,0,0
GPT-5.1,4,19,0,10,11,FALSE,-1_0_1,0.5,0.053835194,0,-0.578703704,0,0,0,-0.161505583,0,0.053835194,0,-0.578703704,0,0,0,0,0,1.211242602,0,0,0,0,0,0,0,4,5,0.219818832,0,-0.219818832,0,1.211242602,0,0,0
GPT-5.1,4,20,0,9,11,FALSE,-1_0_1,0.5,0,0,0,0,0,0,-0.193806699,0,0.232051221,0,-0.401877572,0,0,0,0,0,0.064602233,0,-0.334897977,0,0.633928794,0,0,0,4,6,0.155097041,0,-0.155097041,0,0.633928794,0,0,0
GPT-5.1,4,21,0,10,11,FALSE,polar,0.666666667,0.582109189,0,0,0,0,0,-0.161505583,0,0.247211212,0,-0.334897977,0,0,0,-0.161505583,0,0,0,0,0,0.107670389,0,-0.279081647,0,5,1,0.156165132,0,-0.156165132,0,0.582109189,0,0,0
GPT-5.1,4,22,0,3,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0.578703704,0,0,0,0,0,0,0,0,0,-0.578703704,0,0,0,0,0,0,0,0,0,5,2,0.096450617,0,-0.096450617,0,0.578703704,0,0,0
GPT-5.1,4,23,0,2,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,-0.694444444,0,0.694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.115740741,0,-0.115740741,0,0.694444444,0,0,0
GPT-5.1,4,24,0,8,11,FALSE,polar,0.666666667,0,0,-0.232568039,0,0.169774669,0,-0.482253086,0,0.169774669,0,-0.482253086,0,1.134280842,0,0,0,0,0,0,0,0.05814201,0,-0.334897977,0,5,4,0.255328698,0,-0.255328698,0,1.134280842,0,0,0
GPT-5.1,4,25,0,8,11,FALSE,-1_0_1,0.5,0,0,-0.232568039,0,0.07752268,0,-0.334897977,0,0.244971668,0,-0.578703704,0,0,0,0,0,0,0,0,0,0.823675372,0,0,0,5,6,0.191028287,0,-0.191028287,0,0.823675372,0,0,0
GPT-5.1,4,26,0,10,11,FALSE,polar,0.666666667,0.835200927,0,0,0,0.040376396,0,-0.334897977,0,0.352947841,0,-0.482253086,0,0.152009055,0,-0.401877572,0,0,0,-0.161505583,0,0,0,0,0,6,1,0.230089036,0,-0.230089036,0,0.835200927,0,0,0
GPT-5.1,4,27,0,7,11,FALSE,polar,0.666666667,0.069770412,0,-0.334897977,0,0.806545961,0,0,0,0,0,-0.279081647,0,0.069770412,0,-0.334897977,0,0.404668388,0,-0.401877572,0,0,0,0,0,6,2,0.225125862,0,-0.225125862,0,0.806545961,0,0,0
GPT-5.1,4,28,0,5,11,FALSE,polar,0.666666667,0,0,-0.401877572,0,0.100469393,0,-0.482253086,0,1.441775977,0,0,0,0.261220422,0,-0.694444444,0,0.608442644,0,-0.833333333,0,0,0,0,0,6,3,0.401984739,0,-0.401984739,0,1.441775977,0,0,0
GPT-5.1,4,29,0,7,11,FALSE,polar,0.666666667,0.069770412,0,-0.482253086,0,0.577743663,0,-0.833333333,0,0.230521441,0,-0.694444444,0,1.411076996,0,0,0,0,0,-0.279081647,0,0,0,0,0,6,4,0.381518752,0,-0.381518752,0,1.411076996,0,0,0
GPT-5.1,4,30,0,8,11,FALSE,polar,0.666666667,0.540395096,0,-0.694444444,0,0,0,-0.232568039,0,0.05814201,0,-0.482253086,0,0.05814201,0,-0.482253086,0,1.234839541,0,0,0,0,0,0,0,6,5,0.315253109,0,-0.315253109,0,1.234839541,0,0,0
GPT-5.1,5,-4,1,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,2,6,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,-3,1,2,11,FALSE,polar,0.666666667,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0,0,0,0,6,1,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,5,-2,1,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,6,2,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,-1,1,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,0,0,0,0,6,3,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,5,0,1,1,11,FALSE,polar,0.333333333,0,0,-0.833333333,0,0,0,0,-0.833333333,0,0,-0.833333333,0,2.5,0,0,0,0,0,-0.833333333,0,0,0.833333333,0,0,6,4,0.416666667,0.138888889,-0.416666667,-0.138888889,2.5,0.833333333,0,0
GPT-5.1,5,1,0,1,11,FALSE,polar,0.666666667,0,0,0,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,1,2,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,2,0,1,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,1,3,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,3,0,1,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,1,4,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,4,0,1,1,1,consistent,1,0,0,-1.761696734,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,3.920565578,0,0,0,0.293616122,0,-0.833333333,0,1,5,0.849171678,0,-0.849171678,0,3.920565578,0,0,0
GPT-5.1,5,5,0,1,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,1,6,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,6,0,2,11,FALSE,polar,0.666666667,2.673611111,0,0,0,0,0,0,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,2,1,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,5,7,0,2,11,FALSE,polar,0.666666667,0,0,-0.694444444,0,0,0,0,0,2.12962963,0,0,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0.462962963,0,-0.833333333,0,2,3,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
GPT-5.1,5,8,0,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0,0,0,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,2,4,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,5,9,0,2,2,1,consistent,1,0.293616122,0,-0.694444444,0,0.138888889,0,-1.761696734,0,0.432505011,0,-0.833333333,0,0.432505011,0,-0.833333333,0,3.226121134,0,0,0,0.432505011,0,-0.833333333,0,2,5,0.82602353,0,-0.82602353,0,3.226121134,0,0,0
GPT-5.1,5,10,0,2,11,FALSE,polar,0.666666667,0.462962963,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,2.12962963,0,0,0,2,6,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
GPT-5.1,5,11,0,3,11,FALSE,polar,0.666666667,2.042824074,0,0,0,0.144675926,0,-0.694444444,0,0,0,0,0,0,0,-0.578703704,0,0.376157407,0,-0.833333333,0,0.376157407,0,-0.833333333,0,3,1,0.489969136,0,-0.489969136,0,2.042824074,0,0,0
GPT-5.1,5,12,0,3,11,FALSE,polar,0.666666667,0.144675926,0,-0.833333333,0,2.644675926,0,0,0,0,0,0,0,0.144675926,0,-0.833333333,0,0.144675926,0,-0.833333333,0,0,0,-0.578703704,0,3,2,0.513117284,0,-0.513117284,0,2.644675926,0,0,0
GPT-5.1,5,13,0,2,11,FALSE,polar,0.666666667,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,0,0,0,0,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,3,4,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,5,14,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,3,5,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,15,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,3,6,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,16,0,3,3,1,consistent,1,2.543250763,0,0,0,0.293616122,0,-0.578703704,0,0.582967974,0,-0.833333333,0,0.289351852,0,-1.761696734,0,0.582967974,0,-0.833333333,0,0.409356863,0,-0.694444444,0,4,1,0.783585258,0,-0.783585258,0,2.543250763,0,0,0
GPT-5.1,5,17,0,2,11,FALSE,polar,0.666666667,0,0,-0.694444444,0,2.12962963,0,0,0,0.462962963,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,4,2,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
GPT-5.1,5,18,0,2,2,1,consistent,1,0.293616122,0,-0.694444444,0,0.640838345,0,-0.833333333,0,2.601121134,0,0,0,0.347222222,0,-1.761696734,0,0.640838345,0,-0.833333333,0,0.293616122,0,-0.694444444,0,4,3,0.802875382,0,-0.802875382,0,2.601121134,0,0,0
GPT-5.1,5,19,0,2,2,1,consistent,1,0.640838345,0,-0.833333333,0,0.293616122,0,-0.694444444,0,0.640838345,0,-0.833333333,0,0.347222222,0,-1.761696734,0,2.601121134,0,0,0,0.293616122,0,-0.694444444,0,4,5,0.802875382,0,-0.802875382,0,2.601121134,0,0,0
GPT-5.1,5,20,0,2,11,FALSE,polar,0.666666667,0.462962963,0,-0.833333333,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,2.12962963,0,0,0,4,6,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
GPT-5.1,5,21,0,2,11,FALSE,polar,0.666666667,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,5,1,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
GPT-5.1,5,22,0,3,11,FALSE,polar,0.666666667,0,0,-0.578703704,0,1.566358025,0,0,0,0.733024691,0,-0.833333333,0,0,0,-0.578703704,0,0,0,0,0,0.385802469,0,-0.694444444,0,5,2,0.447530864,0,-0.447530864,0,1.566358025,0,0,0
GPT-5.1,5,23,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,0,0,0,0,-0.833333333,0,5,3,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,24,0,1,11,FALSE,polar,0.333333333,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,2.5,0,0,0,0,0.833333333,0,0,0,0,0,-0.833333333,5,4,0.416666667,0.138888889,-0.416666667,-0.138888889,2.5,0.833333333,0,0
GPT-5.1,5,25,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,3.333333333,0,0,0,5,6,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,26,0,1,11,FALSE,polar,0.666666667,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,0,0,6,1,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,27,0,1,1,1,consistent,1,0.293616122,0,-0.833333333,0,3.920565578,0,0,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0,0,-1.761696734,0,6,2,0.849171678,0,-0.849171678,0,3.920565578,0,0,0
GPT-5.1,5,28,0,1,1,1,consistent,1,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,3.920565578,0,0,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0,0,-1.761696734,0,6,3,0.849171678,0,-0.849171678,0,3.920565578,0,0,0
GPT-5.1,5,29,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,-0.833333333,0,0,0,0,0,6,4,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,5,30,0,1,11,FALSE,polar,0.666666667,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,0,0,-0.833333333,0,3.333333333,0,0,0,0,0,0,0,6,5,0.555555556,0,-0.555555556,0,3.333333333,0,0,0
GPT-5.1,6,-4,1,10,10,1,consistent,1,0.381750232,0,-0.694444444,0,0,0,-0.34142863,0,0.188848998,0,-0.578703704,0,0.728972454,0,-0.833333333,0,0.068285726,0,-0.482253086,0,1.562305788,0,0,0,2,6,0.488360533,0,-0.488360533,0,1.562305788,0,0,0
GPT-5.1,6,-3,1,6,6,1,consistent,1,2.271226911,0,0,0,0.604560244,0,-0.833333333,0,0.604560244,0,-0.833333333,0,0.141597281,0,-0.694444444,0,0.141597281,0,-0.694444444,0,0,0,-0.707986406,0,6,1,0.627256994,0,-0.627256994,0,2.271226911,0,0,0
GPT-5.1,6,-2,1,3,11,FALSE,polar,0.666666667,0,0,-0.578703704,0,2.042824074,0,0,0,0.144675926,0,-0.694444444,0,0.376157407,0,-0.833333333,0,0.376157407,0,-0.833333333,0,0,0,0,0,6,2,0.489969136,0,-0.489969136,0,2.042824074,0,0,0
GPT-5.1,6,-1,1,10,10,1,consistent,1,0.068285726,0,-0.833333333,0,0.068285726,0,-0.833333333,0,3.401619059,0,0,0,0.068285726,0,-0.833333333,0,0.068285726,0,-0.833333333,0,0,0,-0.34142863,0,6,3,0.612460327,0,-0.612460327,0,3.401619059,0,0,0
GPT-5.1,6,0,1,3,11,FALSE,polar,0.666666667,0.144675926,0,-0.694444444,0,0.376157407,0,-0.833333333,0,0,0,-0.578703704,0,2.042824074,0,0,0,0.376157407,0,-0.833333333,0,0,0,0,0,6,4,0.489969136,0,-0.489969136,0,2.042824074,0,0,0
GPT-5.1,6,1,0,2,2,1,consistent,1,0,0,-1.468080612,0,3.626949456,0,0,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,1,2,0.800235658,0,-0.800235658,0,3.626949456,0,0,0
GPT-5.1,6,2,0,4,4,1,consistent,1,0,0,-1.019500425,0,0.203900085,0,-0.833333333,0,3.537233418,0,0,0,0.203900085,0,-0.833333333,0,0.203900085,0,-0.833333333,0,0.203900085,0,-0.833333333,0,1,3,0.725472293,0,-0.725472293,0,3.537233418,0,0,0
GPT-5.1,6,3,0,2,2,1,consistent,1,0,0,-1.468080612,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,3.626949456,0,0,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,1,4,0.800235658,0,-0.800235658,0,3.626949456,0,0,0
GPT-5.1,6,4,0,2,2,1,consistent,1,0,0,-1.468080612,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,3.626949456,0,0,0,0.293616122,0,-0.833333333,0,1,5,0.800235658,0,-0.800235658,0,3.626949456,0,0,0
GPT-5.1,6,5,0,4,4,1,consistent,1,0,0,-1.019500425,0,0.377511196,0,-0.833333333,0,0.377511196,0,-0.833333333,0,0.203900085,0,-0.694444444,0,0.377511196,0,-0.833333333,0,2.877511196,0,0,0,1,6,0.702324145,0,-0.702324145,0,2.877511196,0,0,0
GPT-5.1,6,6,0,6,6,1,consistent,1,3.474930615,0,0,0,0,0,-0.707986406,0,0.141597281,0,-0.833333333,0,0.141597281,0,-0.833333333,0,0.141597281,0,-0.833333333,0,0.141597281,0,-0.833333333,0,2,1,0.67355329,0,-0.67355329,0,3.474930615,0,0,0
GPT-5.1,6,7,0,1,1,1,consistent,1,0.293616122,0,-0.833333333,0,0,0,-1.761696734,0,3.920565578,0,0,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,0.293616122,0,-0.833333333,0,2,3,0.849171678,0,-0.849171678,0,3.920565578,0,0,0
